name
xvssub.d
xvssub.du
xvsub.b
xvsub.h
xvsub.w
xvsub.d
xvsub.q
xvsubi.bu
xvsubi.hu
xvsubi.wu
xvsubi.du
xvsubwev.h.b
xvsubwev.h.bu
xvsubwev.w.h
xvsubwev.w.hu
xvsubwev.d.w
xvsubwev.d.wu
xvsubwev.q.d
xvsubwev.q.du
xvsubwod.h.b
xvsubwod.h.bu
xvsubwod.w.h
xvsubwod.w.hu
xvsubwod.d.w
xvsubwod.d.wu
xvsubwod.q.d
xvsubwod.q.du
xvand.v
xvandi.b
xvandn.v
xvnor.v
xvnori.b
xvor.v
xvori.b
xvorn.v
xvxor.v
xvxori.b
xvld
xvldx
xvldrepl.b
xvldrepl.h
xvldrepl.w
xvldrepl.d
xvst
xvstx
xvstelm.b
xvstelm.h
xvstelm.w
xvstelm.d
xvexth.h.b
xvexth.hu.bu
xvexth.w.h
xvexth.wu.hu
xvexth.d.w
xvexth.du.wu
xvexth.q.d
xvexth.qu.du
xvextl.q.d
xvextl.qu.du
xvextrins.b
xvextrins.h
xvextrins.w
xvextrins.d
vext2xv.h.b
vext2xv.hu.bu
vext2xv.w.b
vext2xv.wu.bu
vext2xv.w.h
vext2xv.wu.hu
vext2xv.d.b
vext2xv.du.bu
vext2xv.d.h
vext2xv.du.hu
vext2xv.d.w
vext2xv.du.wu
xvilvh.b
xvilvh.h
xvilvh.w
xvilvh.d
xvilvl.b
xvilvl.h
xvilvl.w
xvilvl.d
xvinsgr2vr.w
xvinsgr2vr.d
xvinsve0.w
xvinsve0.d
xvfrstp.b
xvfrstp.h
xvfrstpi.b
xvfrstpi.h
xvmskgez.b
xvmskltz.b
xvmskltz.h
xvmskltz.w
xvmskltz.d
xvmsknz.b
xvpackev.b
xvpackev.h
xvpackev.w
xvpackev.d
xvpackod.b
xvpackod.h
xvpackod.w
xvpackod.d
xvpickev.b
xvpickev.h
xvpickev.w
xvpickev.d
xvpickve.w
xvpickve.d
xvpickve2gr.w
xvpickve2gr.wu
xvpickve2gr.d
xvpickve2gr.du
xvpickod.b
xvpickod.h
xvpickod.w
xvpickod.d
xvldi
xvreplgr2vr.b
xvreplgr2vr.h
xvreplgr2vr.w
xvreplgr2vr.d
xvreplve.b
xvreplve.h
xvreplve.w
xvreplve.d
xvreplve0.b
xvreplve0.h
xvreplve0.w
xvreplve0.d
xvreplve0.q
xvrepl128vei.b
xvrepl128vei.h
xvrepl128vei.w
xvrepl128vei.d
xvsat.b
xvsat.bu
xvsat.h
xvsat.hu
xvsat.w
xvsat.wu
xvsat.d
xvsat.du
xvsigncov.b
xvsigncov.h
xvsigncov.w
xvsigncov.d
xvpermi.w
xvpermi.d
xvpermi.q
xvperm.w
xvbsll.v
xvbsrl.v
xvsll.b
xvsll.h
xvsll.w
xvsll.d
xvslli.b
xvslli.h
xvslli.w
xvslli.d
xvsllwil.h.b
xvsllwil.hu.bu
xvsllwil.w.h
xvsllwil.wu.hu
xvsllwil.d.w
xvsllwil.du.wu
xvsra.b
xvsra.h
xvsra.w
xvsra.d
xvsrai.b
xvsrai.h
xvsrai.w
xvsrai.d
xvsran.b.h
xvsran.h.w
xvsran.w.d
xvsrani.b.h
xvsrani.h.w
xvsrani.w.d
xvsrani.d.q
xvsrar.b
xvsrar.h
xvsrar.w
xvsrar.d
xvsrari.b
xvsrari.h
xvsrari.w
xvsrari.d
xvsrarn.b.h
xvsrarn.h.w
xvsrarn.w.d
xvsrarni.b.h
xvsrarni.h.w
xvsrarni.w.d
xvsrarni.d.q
xvsrl.b
xvsrl.h
xvsrl.w
xvsrl.d
xvsrli.b
xvsrli.h
xvsrli.w
xvsrli.d
xvsrln.b.h
xvsrln.h.w
xvsrln.w.d
xvsrlni.b.h
xvsrlni.h.w
xvsrlni.w.d
xvsrlni.d.q
xvsrlr.b
xvsrlr.h
xvsrlr.w
xvsrlr.d
xvsrlri.b
xvsrlri.h
xvsrlri.w
xvsrlri.d
xvsrlrn.b.h
xvsrlrn.h.w
xvsrlrn.w.d
xvsrlrni.b.h
xvsrlrni.h.w
xvsrlrni.w.d
xvsrlrni.d.q
xvssran.b.h
xvssran.bu.h
xvssran.h.w
xvssran.hu.w
xvssran.w.d
xvssran.wu.d
xvssrani.b.h
xvssrani.bu.h
xvssrani.h.w
xvssrani.hu.w
xvssrani.w.d
xvssrani.wu.d
xvssrani.d.q
xvssrani.du.q
xvssrarn.b.h
xvssrarn.bu.h
xvssrarn.h.w
xvssrarn.hu.w
xvssrarn.w.d
xvssrarn.wu.d
xvssrarni.b.h
xvssrarni.bu.h
xvssrarni.h.w
xvssrarni.hu.w
xvssrarni.w.d
xvssrarni.wu.d
xvssrarni.d.q
xvssrarni.du.q
xvssrln.b.h
xvssrln.bu.h
xvssrln.h.w
xvssrln.hu.w
xvssrln.w.d
xvssrln.wu.d
xvssrlni.b.h
xvssrlni.bu.h
xvssrlni.h.w
xvssrlni.hu.w
xvssrlni.w.d
xvssrlni.wu.d
xvssrlni.d.q
xvssrlni.du.q
xvssrlrn.b.h
xvssrlrn.bu.h
xvssrlrn.h.w
xvssrlrn.hu.w
xvssrlrn.w.d
xvssrlrn.wu.d
xvssrlrni.b.h
xvssrlrni.bu.h
xvssrlrni.h.w
xvssrlrni.hu.w
xvssrlrni.w.d
xvssrlrni.wu.d
xvssrlrni.d.q
xvssrlrni.du.q
xvrotr.b
xvrotr.h
xvrotr.w
xvrotr.d
xvrotri.b
xvrotri.h
xvrotri.w
xvrotri.d
xvshuf.b
xvshuf.h
xvshuf.w
xvshuf.d
xvshuf4i.b
xvshuf4i.h
xvshuf4i.w
xvshuf4i.d
xvfscaleb.s
xvfscaleb.d
xvmepatmsk.v
xvhseli.d
